choice_response.corr,s_adjust.thisIndex,xResolution,SJ_trials_skip.thisIndex,SJ_trials_after.thisN,cont_0.keys,cont_2.keys,s_adjust.thisN,cont_3.keys,participant,SJ_trials_after.thisIndex,cond,__datetime,SJ_trials_after.ran,choice_response.rt,trials.ran,response_distortion.corr,group,cont_5.rt,key_resp.rt,entity2,psychopyVersion,attribute1,choice_response.keys,cont_6.rt,SJ_trials_before.thisN,imagePath2,exit.rt,SJ_trials_before.thisIndex,key_resp.keys,SJ_trials_between.thisTrialN,SJ_trials_after.thisRepN,s_adjust.ran,training.thisIndex,s_adjust.thisRepN,cont_2.rt,SJ_trials_between.thisN,trials.thisN,SJ_trials_before.thisRepN,__participant,corrAns_synchronicity,training.thisRepN,SJ_trials_before.ran,target_loc,trials.thisTrialN,cont_4.rt,response_sync.rt,videoPath,cont_5.keys,SJ_trials_skip.thisTrialN,globalClockTime,cont_3.rt,response_distortion.keys,SJ_trials_between.thisIndex,id,cont_7.rt,block_counter_choice,SJ_trials_skip.thisN,cont_0.rt,expName,response_sync.keys,echo,trials.thisIndex,date,corrAns_distortion,show_attribute,cont_6.keys,entity1,corrAns_choice,SJ_trials_between.ran,SJ_trials_between.thisRepN,SJ_trials_skip.ran,cont_4.keys,trial_counter_choice,verb,trials.thisRepN,researcher,training.thisN,latency,SJ_trials_after.thisTrialN,training.thisTrialN,cont_7.keys,OS,cont_1.keys,frameRate,yResolution,cont_1.rt,imagePos,s_adjust.thisTrialN,response_sync.corr,item,block_counter_sj,attribute2,browser,trial_counter_sj,imagePath,SJ_trials_skip.thisRepN,__session,corrAns,sentence,response_distortion.rt,__experimentName,fill_attribute,trial_counter_training,exit.keys,training.ran,SJ_trials_before.thisTrialN,Name_optional
﻿1,,1280,,,,,,,15,,2,2021-04-08_21h13.47.658,,4.113714999999502,1,,0,,2.2039850000001024,elch,2021.1.2,schnell,right,,,images/elch.png,,,return,,,,,,,,152,,15,,,,0,152,,,choice_videos/2_076.mp4,,,,,,,test,,0,,,av_experiment,,0,152,2021-04-08_21h13.47.658,,,,elefant,,,,,,306,verfolgt,0,aron,,400,,,,Win32,,60.06727534838642,720,,,,,132,,lahm,Chrome,,images/elefant.png,,SESSION,right,Den schnellen Elefanten verfolgt der lahme Elch.,,av_experiment,böse,305,,,,
﻿0,,1280,,,,,,,15,,1,2021-04-08_21h13.47.658,,4.823959999999715,1,,0,,,räuber,2021.1.2,streng,up,,,images/räuber.png,,,,,,,,,,,153,,15,,,,1,153,,,choice_videos/1_056.mp4,,,,,,,test,,0,,,av_experiment,,0,153,2021-04-08_21h13.47.658,,,,zauberer,,,,,,308,jagt,0,aron,,10,,,,Win32,,60.06727534838642,720,,,,,101,,böse,Chrome,,images/zauberer.png,,SESSION,left,Den strengen Zauberer jagt der böse Räuber.,,av_experiment,groß,307,,,,
﻿1,,1280,,,,,,,15,,0,2021-04-08_21h13.47.658,,2.165015000000494,1,,0,,,räuber,2021.1.2,brav,left,,,images/räuber.png,,,,,,,,,,,154,,15,,,,1,154,,,choice_videos/0_064.mp4,,,,,,,test,,0,,,av_experiment,,0,154,2021-04-08_21h13.47.658,,,,soldat,,,,,,310,schlägt,0,aron,,0,,,,Win32,,60.06727534838642,720,,,,,115,,böse,Chrome,,images/soldat.png,,SESSION,left,Den braven Soldaten schlägt der böse Räuber.,,av_experiment,groß,309,,,,
﻿1,,1280,,,,,,,15,,3,2021-04-08_21h13.47.658,,2.8801149999999325,1,,0,,,tiger,2021.1.2,bunt,right,,,images/tiger.png,,,,,,,,,,,155,,15,,,,0,155,,,choice_videos/3_024.mp4,,,,,,,test,,0,,,av_experiment,,10,155,2021-04-08_21h13.47.658,,,,papagei,,,,,,312,malt,0,aron,,0,,,,Win32,,60.06727534838642,720,,,,,38,,wild,Chrome,,images/papagei.png,,SESSION,right,Der bunte Papagei malt den wilden Tiger.,,av_experiment,arm,311,,,,
﻿1,,1280,,,,,,,15,,4,2021-04-08_21h13.47.658,,3.3568950000008044,1,,0,,,pinguin,2021.1.2,dick,right,,,images/pinguin.png,,,,,,,,,,,156,,15,,,,0,156,,,choice_videos/4_015.mp4,,,,,,,test,,0,,,av_experiment,,400,156,2021-04-08_21h13.47.658,,,,bär,,,,,,314,interviewt,0,aron,,0,,,,Win32,,60.06727534838642,720,,,,,24,,klein,Chrome,,images/bär.png,,SESSION,right,Der dicke Bär interviewt den kleinen Pinguin.,,av_experiment,alt,313,,,,
﻿0,,1280,,,,,,,15,,3,2021-04-08_21h13.47.658,,3.8770349999995233,1,,0,,,riese,2021.1.2,flink,right,,,images/riese.png,,,,,,,,,,,157,,15,,,,2,157,,,choice_videos/3_011.mp4,,,,,,,test,,0,,,av_experiment,,10,157,2021-04-08_21h13.47.658,,,,zwerg,,,,,,316,fesselt,0,aron,,0,,,,Win32,,60.06727534838642,720,,,,,143,,träge,Chrome,,images/zwerg.png,,SESSION,up,Der flinke Zwerg fesselt den trägen Riesen.,,av_experiment,taub,315,,,,
﻿1,,1280,,,,,,,15,,2,2021-04-08_21h13.47.658,,3.429425000000265,1,,0,,,polizist,2021.1.2,böse,left,,,images/polizist.png,,,,,,,,,,,158,,15,,,,1,158,,,choice_videos/2_044.mp4,,,,,,,test,,0,,,av_experiment,,0,158,2021-04-08_21h13.47.658,,,,jäger,,,,,,318,erschießt,0,aron,,400,,,,Win32,,60.06727534838642,720,,,,,77,,brav,Chrome,,images/jäger.png,,SESSION,left,Den bösen Jäger erschießt der brave Polizist.,,av_experiment,stolz,317,,,,
﻿1,,1280,,,,,,,15,,0,2021-04-08_21h13.47.658,,6.010049999999865,1,,0,,,koch,2021.1.2,faul,right,,,images/koch.png,,,,,,,,,,,159,,15,,,,0,159,,,choice_videos/0_046.mp4,,,,,,,test,,0,,,av_experiment,,0,159,2021-04-08_21h13.47.658,,,,bäcker,,,,,,320,ersticht,0,aron,,0,,,,Win32,,60.06727534838642,720,,,,,80,,böse,Chrome,,images/bäcker.png,,SESSION,right,Den faulen Bäcker ersticht der böse Koch.,,av_experiment,nett,319,,,,
﻿,,1280,,0,,,,,15,5,3,2021-04-08_21h13.47.658,1,,,0,0,,,,2021.1.2,,,,,,,,,,0,,,,,,,,15,,,,,,,3.130514999999832,sj_videos/3_087.mp4,,,,,right,,test,12.017965000000004,,,,av_experiment,right,10,,2021-04-08_21h13.47.658,,,,,,,,,,,,,aron,,0,0,,return,Win32,,60.06727534838642,720,,,,1,6,2,,Chrome,21,,,SESSION,,"Der Frisör, der die Köchinnen erschießt, grinst.",1.4412199999997028,av_experiment,,,,,,
﻿,,1280,,1,,,,,15,1,4,2021-04-08_21h13.47.658,1,,,1,0,,,,2021.1.2,,,,,,,,,,0,,,,,,,,15,,,,,,,0.8409499999997934,sj_videos/4_083.mp4,,,,,left,,test,,,,,av_experiment,left,400,,2021-04-08_21h13.47.658,,,,,,,,,,,,,aron,,0,1,,,Win32,,60.06727534838642,720,,,,0,2,2,,Chrome,22,,,SESSION,,"Der Maler, der die Vampire beschattet, gähnt.",0.46939500000007683,av_experiment,,,,,,
﻿,,1280,,2,,,,,15,2,0,2021-04-08_21h13.47.658,1,,,1,0,,,,2021.1.2,,,,,,,,,,0,,,,,,,,15,,,,,,,0.5765150000006543,sj_videos/0_084.mp4,,,,,right,,test,,,,,av_experiment,right,0,,2021-04-08_21h13.47.658,,,,,,,,,,,,,aron,,0,2,,,Win32,,60.06727534838642,720,,,,1,3,2,,Chrome,23,,,SESSION,,"Der Lehrer, der die Models bestiehlt, zittert.",0.3914949999998498,av_experiment,,,,,,
﻿,,1280,,3,,,,,15,9,2,2021-04-08_21h13.47.658,1,,,1,0,,,,2021.1.2,,,,,,,,,,0,,,,,,,,15,,,,,,,1.2480850000001737,sj_videos/2_091.mp4,,,,,right,,test,,,,,av_experiment,left,0,,2021-04-08_21h13.47.658,,,,,,,,,,,,,aron,,400,3,,,Win32,,60.06727534838642,720,,,,1,10,2,,Chrome,24,,,SESSION,,"Der Richter, der die Radfahrer erwürgt, weint.",1.6500749999995605,av_experiment,,,,,,
﻿,,1280,,4,,,,,15,7,0,2021-04-08_21h13.47.658,1,,,1,0,,,,2021.1.2,,,,,,,,,,0,,,,,,,,15,,,,,,,0.5092949999998382,sj_videos/0_089.mp4,,,,,right,,test,,,,,av_experiment,right,0,,2021-04-08_21h13.47.658,,,,,,,,,,,,,aron,,0,4,,,Win32,,60.06727534838642,720,,,,1,8,2,,Chrome,25,,,SESSION,,"Der Bräutigam, der die Riesen ersticht, lacht.",0.300174999999399,av_experiment,,,,,,
﻿,,1280,,5,,,,,15,0,3,2021-04-08_21h13.47.658,1,,,0,0,,,,2021.1.2,,,,,,,,,,0,,,,,,,,15,,,,,,,0.7322500000000218,sj_videos/3_082.mp4,,,,,right,,test,,,,,av_experiment,right,10,,2021-04-08_21h13.47.658,,,,,,,,,,,,,aron,,0,5,,,Win32,,60.06727534838642,720,,,,1,1,2,,Chrome,26,,,SESSION,,"Der Punker, der die Maler beschattet, niest.",1.4159999999992579,av_experiment,,,,,,
﻿,,1280,,6,,,,,15,4,2,2021-04-08_21h13.47.658,1,,,1,0,,,,2021.1.2,,,,,,,,,,0,,,,,,,,15,,,,,,,2.098834999999781,sj_videos/2_086.mp4,,,,,right,,test,,,,,av_experiment,left,0,,2021-04-08_21h13.47.658,,,,,,,,,,,,,aron,,400,6,,,Win32,,60.06727534838642,720,,,,1,5,2,,Chrome,27,,,SESSION,,"Der Frisör, der die Bäcker erschießt, niest.",2.7503600000000006,av_experiment,,,,,,
﻿,,1280,,7,,,,,15,8,1,2021-04-08_21h13.47.658,1,,,1,0,,,,2021.1.2,,,,,,,,,,0,,,,,,,,15,,,,,,,0.6877599999997983,sj_videos/1_090.mp4,,,,,right,,test,,,,,av_experiment,right,0,,2021-04-08_21h13.47.658,,,,,,,,,,,,,aron,,10,7,,,Win32,,60.06727534838642,720,,,,0,9,2,,Chrome,28,,,SESSION,,"Der Maler, der die Witwen ersticht, zittert.",0.36674499999935506,av_experiment,,,,,,
﻿,,1280,,8,,,,,15,6,4,2021-04-08_21h13.47.658,1,,,1,0,,,,2021.1.2,,,,,,,,,,0,,,,,,,,15,,,,,,,1.022435000000769,sj_videos/4_088.mp4,,,,,left,,test,,,,,av_experiment,right,400,,2021-04-08_21h13.47.658,,,,,,,,,,,,,aron,,0,8,,,Win32,,60.06727534838642,720,,,,1,7,2,,Chrome,29,,,SESSION,,"Der Koch, der die Touristinnen erschießt, niest.",0.47317000000020926,av_experiment,,,,,,
﻿,,1280,,9,,,,,15,3,1,2021-04-08_21h13.47.658,1,,,1,0,,,,2021.1.2,,,,,,,,,,0,,,,,,,,15,,,,,,,1.327274999999645,sj_videos/1_085.mp4,,,,,right,,test,,,,,av_experiment,left,0,,2021-04-08_21h13.47.658,,,,,,,,,,,,,aron,,10,9,,,Win32,,60.06727534838642,720,,,,1,4,2,,Chrome,30,,,SESSION,,"Der Mönch, der die Astronauten erschießt, lacht.",3.454540000000634,av_experiment,,,,,,
﻿,,1280,,,,,,,15,,,2021-04-08_21h13.47.658,,,,,0,,,,2021.1.2,,,,,,43.2948550000001,,,,,,,,,,,,15,,,,,,,,,,,,,,,test,,,,,av_experiment,,,,2021-04-08_21h13.47.658,,,,,,,,,,,,,aron,,,,,,Win32,,60.06727534838642,720,,,,,,,,Chrome,,,,SESSION,,,,av_experiment,,,return,,,
﻿,0,1829,,,return,,0,,20,,,2021-04-09_12h35.51.618,,,,,1,,,,2021.1.2,,,,,,,,,,,1,,0,,,,,20,,,,,,,,,,,0.00023999999996249244,,,,test,,,,5.139909999999986,av_experiment,,,,2021-04-09_12h35.51.618,,,,,,,,,,,,,aron,,,,,,Win32,space,60.547348026144505,1029,11.43909999999994,,0,,,,,Chrome,,,,SESSION,,,,av_experiment,,,,,,
﻿,0,1829,,,,,1,,20,,,2021-04-09_12h35.51.618,,,,,1,,,,2021.1.2,,,,,,,,,,,1,,1,,,,,20,,,,,,,,,,,,,,,test,,,,,av_experiment,,,,2021-04-09_12h35.51.618,,,,,,,,,,,,,aron,,,,,,Win32,return,60.547348026144505,1029,4.094089999999909,,0,,,,,Chrome,,,,SESSION,,,,av_experiment,,,,,,
﻿1,,1829,,,,return,,return,20,,1,2021-04-09_12h35.51.618,,4.421985000000063,,,1,7.844875000000002,,kobold,2021.1.2,rüde,right,,,images/kobold.png,,,,,,,1,,7.513630000000035,,,,20,,0,,1,,12.43213000000003,,choice_videos/1_016.mp4,return,,58.08517500000005,6.6802450000000135,,,test,,,,,av_experiment,,0,,2021-04-09_12h35.51.618,,,,cowboy,,,,,return,,jagt,,aron,0,10,,0,,Win32,,60.547348026144505,1029,,,,,146,,frech,Chrome,,images/cowboy.png,,SESSION,right,Der rüde Cowboy jagt den frechen Kobold.,,av_experiment,rüde,1,,1,,
﻿1,,1829,,,,,,,20,,2,2021-04-09_12h35.51.618,,4.074254999999994,,,1,,,pilot,2021.1.2,alt,left,,,images/pilot.png,,,,,,,2,,,,,,20,,0,,0,,,,choice_videos/2_055.mp4,,,67.56548999999995,,,,test,,,,,av_experiment,,0,,2021-04-09_12h35.51.618,,,,pfarrer,,,,,,,grüßt,,aron,1,400,,1,,Win32,,60.547348026144505,1029,,,,,152,,klug,Chrome,,images/pfarrer.png,,SESSION,left,Den alten Pfarrer grüßt der kluge Pilot.,,av_experiment,dick,2,,1,,
﻿1,,1829,,,,,,,20,,3,2021-04-09_12h35.51.618,,3.615555000000086,,,1,,,riese,2021.1.2,flink,left,,,images/riese.png,,,,,,,0,,,,,,20,,0,,0,,,,choice_videos/3_011.mp4,,,76.70029999999997,,,,test,,,,,av_experiment,,10,,2021-04-09_12h35.51.618,,,,zwerg,,,,,,,fesselt,,aron,2,0,,2,,Win32,,60.547348026144505,1029,,,,,143,,träge,Chrome,,images/zwerg.png,,SESSION,left,Der flinke Zwerg fesselt den trägen Riesen.,,av_experiment,alt,3,,1,,
﻿1,,1829,,,,,,,20,,4,2021-04-09_12h35.51.618,,4.584175000000073,,,1,,,bräutigam,2021.1.2,dick,right,,,images/bräutigam.png,,,,,,,3,,,,,,20,,0,,1,,,,choice_videos/4_072.mp4,,,85.35674500000005,,,,test,,,,,av_experiment,,400,,2021-04-09_12h35.51.618,,,,mönch,,,,,,,tröstet,,aron,3,0,,3,,Win32,,60.547348026144505,1029,,,,,159,,hübsch,Chrome,,images/mönch.png,,SESSION,right,Den dicken Mönch tröstet der hübsche Bräutigam.,,av_experiment,alt,4,,1,,
﻿,,1829,,,,,,,20,,0,2021-04-09_12h35.51.618,,,,1,1,,,,2021.1.2,,,7.553645000000074,0,,,0,,,,,,,,,,0,20,,,1,,,,8.399284999999963,sj_videos/0_082.mp4,,,117.37025500000004,,right,,test,17.21081499999994,,,,av_experiment,right,0,,2021-04-09_12h35.51.618,,,return,,,,,,,,,,aron,,0,,,return,Win32,,60.547348026144505,1029,,,,1,1,0,,Chrome,1,,,SESSION,,"Der Punker, der die Maler beschattet, niest.",5.029459999999972,av_experiment,,,,,0,
﻿,,1829,,,,,,,20,,4,2021-04-09_12h35.51.618,,,,1,1,,,,2021.1.2,,,,1,,,4,,,,,,,,,,0,20,,,1,,,,4.904874999999947,sj_videos/4_086.mp4,,,136.53621999999996,,left,,test,,,,,av_experiment,right,400,,2021-04-09_12h35.51.618,,,,,,,,,,,,,aron,,0,,,,Win32,,60.547348026144505,1029,,,,1,5,0,,Chrome,2,,,SESSION,,"Der Frisör, der die Bäcker erschießt, niest.",2.147615000000087,av_experiment,,,,,1,
﻿,,1829,,,,,,,20,,2,2021-04-09_12h35.51.618,,,,1,1,,,,2021.1.2,,,,2,,,7,,,,,,,,,,0,20,,,1,,,,4.033400000000029,sj_videos/2_089.mp4,,,148.3692000000001,,right,,test,,,,,av_experiment,left,0,,2021-04-09_12h35.51.618,,,,,,,,,,,,,aron,,400,,,,Win32,,60.547348026144505,1029,,,,1,8,0,,Chrome,3,,,SESSION,,"Der Bräutigam, der die Riesen ersticht, lacht.",2.0514499999999316,av_experiment,,,,,2,
﻿,,1829,,,,,,,20,,1,2021-04-09_12h35.51.618,,,,1,1,,,,2021.1.2,,,,3,,,6,,,,,,,,,,0,20,,,1,,,,7.655815000000075,sj_videos/1_088.mp4,,,159.5024249999999,,right,,test,,,,,av_experiment,left,0,,2021-04-09_12h35.51.618,,,,,,,,,,,,,aron,,10,,,,Win32,,60.547348026144505,1029,,,,1,7,0,,Chrome,4,,,SESSION,,"Der Koch, der die Touristinnen erschießt, niest.",1.0013349999999264,av_experiment,,,,,3,
﻿,,1829,,,,,,,20,,1,2021-04-09_12h35.51.618,,,,1,1,,,,2021.1.2,,,,4,,,1,,,,,,,,,,0,20,,,1,,,,2.7157200000001467,sj_videos/1_083.mp4,,,173.135045,,right,,test,,,,,av_experiment,right,0,,2021-04-09_12h35.51.618,,,,,,,,,,,,,aron,,10,,,,Win32,,60.547348026144505,1029,,,,0,2,0,,Chrome,5,,,SESSION,,"Der Maler, der die Vampire beschattet, gähnt.",0.9138550000000123,av_experiment,,,,,4,
﻿,,1829,,,,,,,20,,4,2021-04-09_12h35.51.618,,,,1,1,,,,2021.1.2,,,,5,,,9,,,,,,,,,,0,20,,,1,,,,4.406549999999925,sj_videos/4_091.mp4,,,181.2517600000001,,left,,test,,,,,av_experiment,right,400,,2021-04-09_12h35.51.618,,,,,,,,,,,,,aron,,0,,,,Win32,,60.547348026144505,1029,,,,1,10,0,,Chrome,6,,,SESSION,,"Der Richter, der die Radfahrer erwürgt, weint.",0.813530000000128,av_experiment,,,,,5,
﻿,,1829,,,,,,,20,,0,2021-04-09_12h35.51.618,,,,1,1,,,,2021.1.2,,,,6,,,5,,,,,,,,,,0,20,,,1,,,,7.209639999999979,sj_videos/0_087.mp4,,,191.901885,,right,,test,,,,,av_experiment,right,0,,2021-04-09_12h35.51.618,,,,,,,,,,,,,aron,,0,,,,Win32,,60.547348026144505,1029,,,,1,6,0,,Chrome,7,,,SESSION,,"Der Frisör, der die Köchinnen erschießt, grinst.",0.9990700000000743,av_experiment,,,,,6,
﻿,,1829,,,,,,,20,,3,2021-04-09_12h35.51.618,,,,0,1,,,,2021.1.2,,,,7,,,8,,,,,,,,,,0,20,,,1,,,,3.7634400000001733,sj_videos/3_090.mp4,,,204.61840000000007,,right,,test,,,,,av_experiment,right,10,,2021-04-09_12h35.51.618,,,,,,,,,,,,,aron,,0,,,,Win32,,60.547348026144505,1029,,,,1,9,0,,Chrome,8,,,SESSION,,"Der Maler, der die Witwen ersticht, zittert.",0.9347499999998945,av_experiment,,,,,7,
﻿,,1829,,,,,,,20,,2,2021-04-09_12h35.51.618,,,,1,1,,,,2021.1.2,,,,8,,,2,,,,,,,,,,0,20,,,1,,,,1.8120949999999993,sj_videos/2_084.mp4,,,214.25790499999994,,right,,test,,,,,av_experiment,left,0,,2021-04-09_12h35.51.618,,,,,,,,,,,,,aron,,400,,,,Win32,,60.547348026144505,1029,,,,1,3,0,,Chrome,9,,,SESSION,,"Der Lehrer, der die Models bestiehlt, zittert.",0.4969099999998434,av_experiment,,,,,8,
﻿,,1829,,,,,,,20,,3,2021-04-09_12h35.51.618,,,,0,1,,,,2021.1.2,,,,9,,,3,,,,,,,,,,0,20,,,1,,,,4.1503999999999905,sj_videos/3_085.mp4,,,221.95164999999997,,right,,test,,,,,av_experiment,left,10,,2021-04-09_12h35.51.618,,,,,,,,,,,,,aron,,0,,,,Win32,,60.547348026144505,1029,,,,0,4,0,,Chrome,10,,,SESSION,,"Der Mönch, der die Astronauten erschießt, lacht.",1.9182899999998426,av_experiment,,,,,9,
﻿0,,1829,,,,,,,20,,0,2021-04-09_12h35.51.618,,9.458799999999883,1,,1,,,mann,2021.1.2,dick,left,,,images/nikolaus.png,,,,,,,,,,,0,,20,,,,1,0,,,choice_videos/0_030.mp4,,,235.2164150000001,,,,test,,0,,,av_experiment,,0,0,2021-04-09_12h35.51.618,,,,nikolaus,,,,,,1,streichelt,0,aron,,0,,,,Win32,,60.547348026144505,1029,,,,,51,,alt,Chrome,,images/mann.png,,SESSION,right,Der dicke Nikolaus streichelt den alten Mann.,,av_experiment,flink,5,,,,
﻿0,,1829,,,,,,,20,,2,2021-04-09_12h35.51.618,,3.0885699999998906,1,,1,,,junge,2021.1.2,nett,right,,,images/lehrer.png,,,,,,,,,,,1,,20,,,,0,1,,,choice_videos/2_035.mp4,,,249.734105,,,,test,,0,,,av_experiment,,0,1,2021-04-09_12h35.51.618,,,,lehrer,,,,,,2,tröstet,0,aron,,400,,,,Win32,,60.547348026144505,1029,,,,,58,,arm,Chrome,,images/junge.png,,SESSION,left,Der nette Lehrer tröstet den armen Jungen.,,av_experiment,streng,6,,,,
﻿0,,1829,,,,,,,20,,1,2021-04-09_12h35.51.618,,3.579289999999844,1,,1,,,prinz,2021.1.2,alt,right,,,images/könig.png,,,,,,,,,,,2,,20,,,,0,2,,,choice_videos/1_070.mp4,,,257.88443000000007,,,,test,,0,,,av_experiment,,0,2,2021-04-09_12h35.51.618,,,,könig,,,,,,3,tröstet,0,aron,,10,,,,Win32,,60.547348026144505,1029,,,,,122,,jung,Chrome,,images/prinz.png,,SESSION,left,Den alten König tröstet der junge Prinz.,,av_experiment,nass,7,,,,
﻿1,,1829,,,,,,,20,,2,2021-04-09_12h35.51.618,,4.614434999999958,1,,1,,,riese,2021.1.2,flink,up,,,images/zwerg.png,,,,,,,,,,,3,,20,,,,2,3,,,choice_videos/2_011.mp4,,,266.51766,,,,test,,0,,,av_experiment,,0,3,2021-04-09_12h35.51.618,,,,zwerg,,,,,,4,fesselt,0,aron,,400,,,,Win32,,60.547348026144505,1029,,,,,143,,träge,Chrome,,images/riese.png,,SESSION,up,Der flinke Zwerg fesselt den trägen Riesen.,,av_experiment,klein,8,,,,
﻿0,,1829,,,,,,,20,,0,2021-04-09_12h35.51.618,,4.024110000000064,1,,1,,,pilot,2021.1.2,dünn,right,,,images/arzt.png,,,,,,,,,,,4,,20,,,,0,4,,,choice_videos/0_073.mp4,,,276.1883500000001,,,,test,,0,,,av_experiment,,0,4,2021-04-09_12h35.51.618,,,,arzt,,,,,,5,umarmt,0,aron,,0,,,,Win32,,60.547348026144505,1029,,,,,126,,treu,Chrome,,images/pilot.png,,SESSION,left,Den dünnen Arzt umarmt der treue Pilot.,,av_experiment,brav,9,,,,
﻿0,,1829,,,,,,,20,,2,2021-04-09_12h35.51.618,,3.707734999999957,1,,1,,,gärtner,2021.1.2,nett,left,,,images/maler.png,,,,,,,,,,,5,,20,,,,1,5,,,choice_videos/2_037.mp4,,,285.2681299999999,,,,test,,0,,,av_experiment,,0,5,2021-04-09_12h35.51.618,,,,maler,,,,,,6,weckt,0,aron,,400,,,,Win32,,60.547348026144505,1029,,,,,63,,müde,Chrome,,images/gärtner.png,,SESSION,right,Der nette Maler weckt den müden Gärtner.,,av_experiment,faul,10,,,,
﻿0,,1829,,,,,,,20,,4,2021-04-09_12h35.51.618,,4.412784999999985,1,,1,,,esel,2021.1.2,alt,right,,,images/löwe.png,,,,,,,,,,,6,,20,,,,0,6,,,choice_videos/4_062.mp4,,,294.03511500000013,,,,test,,0,,,av_experiment,,400,6,2021-04-09_12h35.51.618,,,,löwe,,,,,,7,malt,0,aron,,0,,,,Win32,,60.547348026144505,1029,,,,,110,,stur,Chrome,,images/esel.png,,SESSION,left,Den alten Löwen malt der sture Esel.,,av_experiment,gut,11,,,,
﻿0,,1829,,,,,,,20,,2,2021-04-09_12h35.51.618,,4.120869999999968,1,,1,,,papagei,2021.1.2,wild,left,,,images/tiger.png,,,,,,,,,,,7,,20,,,,1,7,,,choice_videos/2_063.mp4,,,303.50087499999995,,,,test,,0,,,av_experiment,,0,7,2021-04-09_12h35.51.618,,,,tiger,,,,,,8,malt,0,aron,,400,,,,Win32,,60.547348026144505,1029,,,,,113,,bunt,Chrome,,images/papagei.png,,SESSION,right,Den wilden Tiger malt der bunte Papagei.,,av_experiment,dick,12,,,,
﻿0,,1829,,,,,,,20,,4,2021-04-09_12h35.51.618,,3.021304999999984,1,,1,,,mann,2021.1.2,dick,right,,,images/nikolaus.png,,,,,,,,,,,8,,20,,,,0,8,,,choice_videos/4_030.mp4,,,312.6851750000001,,,,test,,0,,,av_experiment,,400,8,2021-04-09_12h35.51.618,,,,nikolaus,,,,,,9,streichelt,0,aron,,0,,,,Win32,,60.547348026144505,1029,,,,,50,,alt,Chrome,,images/mann.png,,SESSION,left,Der dicke Nikolaus streichelt den alten Mann.,,av_experiment,stark,13,,,,
﻿1,,1829,,,,,,,20,,1,2021-04-09_12h35.51.618,,7.554689999999937,1,,1,,,vater,2021.1.2,schlau,up,,,images/kasper.png,,,,,,,,,,,9,,20,,,,2,9,,,choice_videos/1_001.mp4,,,320.76782000000003,,,,test,,0,,,av_experiment,,0,9,2021-04-09_12h35.51.618,,,,kasper,,,,,,10,beschattet,0,aron,,10,,,,Win32,,60.547348026144505,1029,,,,,142,,faul,Chrome,,images/vater.png,,SESSION,up,Der schlaue Kasper beschattet den faulen Vater.,,av_experiment,alt,14,,,,
﻿1,,1829,,,,,,,20,,0,2021-04-09_12h35.51.618,,12.708295000000135,1,,1,,,koch,2021.1.2,faul,right,,,images/bäcker.png,,,,,,,,,,,10,,20,,,,1,10,,,choice_videos/0_046.mp4,,,333.38714000000004,,,,test,,0,,,av_experiment,,0,10,2021-04-09_12h35.51.618,,,,bäcker,,,,,,11,ersticht,0,aron,,0,,,,Win32,,60.547348026144505,1029,,,,,81,,böse,Chrome,,images/koch.png,,SESSION,right,Den faulen Bäcker ersticht der böse Koch.,,av_experiment,frech,15,,,,
﻿0,,1829,,,,,,,20,,2,2021-04-09_12h35.51.618,,7.143589999999904,1,,1,,,kasper,2021.1.2,stolz,right,,,images/clown.png,,,,,,,,,,,11,,20,,,,0,11,,,choice_videos/2_067.mp4,,,351.1680349999999,,,,test,,0,,,av_experiment,,0,11,2021-04-09_12h35.51.618,,,,clown,,,,,,12,tadelt,0,aron,,400,,,,Win32,,60.547348026144505,1029,,,,,118,,frech,Chrome,,images/kasper.png,,SESSION,left,Den stolzen Clown tadelt der freche Kasper.,,av_experiment,böse,16,,,,
﻿0,,1829,,,,,,,20,,1,2021-04-09_12h35.51.618,,3.1511800000000676,1,,1,,,cowboy,2021.1.2,gut,right,,,images/soldat.png,,,,,,,,,,,12,,20,,,,0,12,,,choice_videos/1_008.mp4,,,363.35158,,,,test,,0,,,av_experiment,,0,12,2021-04-09_12h35.51.618,,,,soldat,,,,,,13,fängt,0,aron,,10,,,,Win32,,60.547348026144505,1029,,,,,12,,müde,Chrome,,images/cowboy.png,,SESSION,left,Der gute Soldat fängt den frechen Cowboy.,,av_experiment,gut,17,,,,
﻿0,,1829,,,,,,,20,,2,2021-04-09_12h35.51.618,,4.054020000000037,1,,1,,,maulwurf,2021.1.2,dick,left,,,images/koala.png,,,,,,,,,,,13,,20,,,,1,13,,,choice_videos/2_058.mp4,,,371.5681300000001,,,,test,,0,,,av_experiment,,0,13,2021-04-09_12h35.51.618,,,,koala,,,,,,14,jagt,0,aron,,400,,,,Win32,,60.547348026144505,1029,,,,,103,,klein,Chrome,,images/maulwurf.png,,SESSION,right,Den dicken Koala jagt der kleine Maulwurf.,,av_experiment,böse,18,,,,
